Center_x,Center_y
707.5,210.5
707.5,210.5
707.5,210.5
707.5,210.5
707.5,210.5
707,203
709,203.5
709,203.5
706.5,202
706.5,200.5
706,199.5
705.5,199
705.5,198.5
705.5,198.5
704.5,198
704.5,197
704,196.5
703.5,196
704,196.5
704,196.5
702,196
701.5,194.5
701.5,194.5
701,194.5
701,195
700,194.5
700,194.5
699.5,195
699.5,194.5
699.5,193.5
699.5,194
699.5,194.5
699,195
698.5,194.5
699,195
698.5,195
699.5,196
699.5,197
699.5,197
700.5,195.5
700.5,196.5
700.5,197.5
701.5,198.5
702,198.5
703,199
703.5,199
704,200.5
705,201
705,202
706,202
706.5,202
707,202.5
707,203
709,204
709,204
710,205
710,205
710.5,205.5
711,206
712.5,206.5
712.5,206.5
712.5,206.5
713.5,207.5
714,208.5
714,209.5
715,210.5
716,210.5
716,210.5
716.5,210.5
717.5,210.5
718.5,211
719.5,212
720.5,212
720.5,213
721.5,213
722.5,214
722.5,214
723,214.5
724,215.5
724,216.5
725,215.5
725.5,216.5
726,216.5
726,217.5
727,218.5
728,218.5
728,218.5
729,219.5
730,219.5
730,220.5
731,219.5
731,220.5
732,220.5
732,220.5
732,220.5
732,220.5
732,220.5
735,222.5
735,222.5
736,223.5
736,224.5
736,223.5
736.5,223
737,224.5
737,223.5
738,224.5
738,223.5
738,224.5
738,223.5
738,224.5
739,223.5
739,224.5
739,223.5
739,224.5
740,223.5
740,224.5
740,223.5
740,224.5
740,223.5
741,225.5
741,225.5
741,225.5
741,225.5
741,226.5
741,225.5
741,226.5
741,226.5
741,226.5
741,227.5
741,228.5
741,228.5
741,228.5
741,229.5
741,230.5
741,230.5
741,231.5
741,232.5
741,232.5
741,232.5
740,233.5
740,234.5
740,234.5
739,234.5
739,235.5
739,236.5
738,235.5
738,237.5
737,237.5
737,237.5
736,238.5
736,237.5
735,238.5
734,238.5
734,238.5
733,239.5
733,240.5
732,239.5
731,241.5
731,241.5
730,241.5
729,241.5
729,241.5
728,241.5
727,241.5
726,241.5
726,242.5
725,241.5
725,242.5
724,241.5
723,242.5
722,241.5
722,243.5
721,243.5
720,243.5
720,243.5
719,243.5
719,243.5
718,243.5
717,243.5
717,243.5
716,244.5
716,243.5
715,244.5
715,243.5
714,244.5
714,243.5
714,244.5
713,243.5
713,244.5
713,243.5
712,244.5
712,243.5
712,243.5
712,243.5
711,243.5
711,243.5
711,243.5
711,243.5
711,243.5
711,243.5
711,243.5
711,243.5
710,243.5
710,243.5
710,243.5
710,243.5
710,243.5
710,243.5
710,242.5
710,241.5
710,242.5
709,241.5
709,242.5
709,241.5
709,242.5
709,241.5
709,241.5
709,242.5
709,241.5
709,242.5
709,241.5
709,242.5
709,241.5
709,242.5
709,241.5
709,242.5
709,241.5
709,242.5
709,241.5
709,242.5
710,241.5
710,242.5
710,241.5
710,242.5
711,241.5
711,241.5
711,241.5
711,241.5
712,241.5
712,241.5
712,241.5
713,241.5
713,241.5
713,241.5
714,241.5
714,241.5
715,241.5
715,241.5
716,241.5
716,241.5
717,241.5
717,241.5
718,241.5
718,241.5
719,241.5
719,241.5
720,241.5
720,241.5
721,241.5
722,241.5
722,241.5
723,241.5
723,241.5
724,241.5
724,241.5
725,241.5
726,241.5
726,241.5
727,240.5
727,240.5
728,239.5
729,240.5
729,239.5
730,240.5
730,239.5
731,239.5
731,239.5
732,239.5
732,238.5
733,237.5
733,238.5
734,237.5
734,237.5
734,237.5
735,236.5
735,235.5
736,235.5
736,235.5
736,235.5
737,234.5
737,233.5
737,234.5
738,233.5
738,233.5
738,233.5
739,233.5
739,233.5
739,233.5
739,232.5
740,231.5
740,232.5
740,231.5
740,232.5
740,231.5
741,231.5
741,231.5
741,231.5
741,231.5
741,231.5
741,231.5
741,231.5
741,231.5
741,231.5
741,231.5
742,231.5
742,231.5
742,231.5
742,231.5
742,231.5
742,232.5
742,231.5
742,232.5
742,231.5
741,232.5
741,231.5
741,232.5
741,232.5
741,232.5
741,232.5
740,232.5
740,232.5
740,232.5
740,233.5
739,234.5
739,233.5
739,234.5
738,233.5
738,234.5
738,233.5
737,234.5
737,233.5
737,234.5
736,233.5
736,234.5
735,233.5
735,234.5
735,233.5
734,233.5
734,233.5
734,233.5
733,233.5
733,233.5
732,232.5
732,231.5
731,232.5
731,231.5
730,231.5
730,231.5
729,231.5
729,231.5
728,230.5
728,229.5
727,230.5
727,229.5
726,230.5
726,229.5
725,230.5
724,229.5
724,229.5
723,229.5
723,229.5
722,229.5
722,229.5
721,229.5
720,229.5
720,229.5
719,229.5
719,229.5
718,229.5
718,229.5
717,229.5
717,229.5
717,229.5
716,229.5
716,229.5
716,229.5
715,229.5
715,229.5
715,229.5
714,230.5
714,229.5
714,230.5
714,229.5
714,230.5
713,230.5
713,230.5
713,230.5
713,230.5
713,230.5
713,231.5
713,232.5
713,231.5
713,232.5
713,231.5
713,232.5
713,231.5
713,232.5
713,232.5
713,232.5
714,232.5
714,232.5
714,232.5
714,232.5
715,233.5
715,234.5
715,233.5
715,234.5
716,233.5
716,234.5
716,233.5
717,234.5
717,233.5
717,234.5
717,234.5
718,234.5
718,234.5
718,234.5
718,234.5
719,234.5
719,234.5
719,234.5
719,234.5
720,234.5
720,234.5
720,234.5
720,234.5
720,234.5
721,234.5
721,234.5
721,234.5
721,234.5
722,234.5
722,234.5
722,234.5
722,234.5
722,233.5
722,234.5
722,233.5
723,234.5
723,233.5
723,233.5
723,233.5
723,233.5
723,233.5
723,232.5
723,231.5
723,232.5
723,231.5
724,232.5
724,231.5
724,231.5
724,231.5
724,231.5
724,231.5
724,231.5
724,230.5
724,229.5
724,230.5
724,229.5
724,229.5
724,229.5
724,229.5
724,229.5
724,229.5
724,229.5
724,228.5
724,227.5
724,228.5
724,227.5
724,228.5
724,227.5
724,228.5
723,227.5
723,228.5
723,227.5
723,228.5
723,227.5
723,228.5
723,227.5
723,228.5
723,227.5
723,228.5
723,227.5
723,228.5
723,227.5
723,228.5
723,227.5
724,227.5
724,227.5
724,227.5
724,227.5
724,227.5
724,226.5
724,225.5
724,226.5
724,224.5
725,224.5
725,224.5
725,225
725,224.5
725,223.5
726,223.5
726,223.5
726,223
726,223
726,223
726,223
726,223
726,223
726,223
726,223
726,223
726,223
726,223
728,218
728,218
728,218
728,218
728.5,218.5
728.5,218.5
728,218
728,218
728,218
729.5,218.5
729.5,218
729.5,218.5
729.5,218.5
729.5,218.5
729.5,218.5
729.5,218.5
729.5,218.5
730.5,219.5
731,219.5
731,219.5
731,219.5
731,219.5
731,219.5
731,219.5
731,219.5
731,219.5
731,219.5
731,219.5
731,219.5
733,221.5
733.5,221.5
733.5,221.5
733.5,221.5
733.5,221.5
733.5,221.5
733.5,221.5
733.5,221.5
733.5,221.5
733.5,221.5
733.5,221.5
733.5,221.5
733.5,221.5
733.5,221.5
733.5,221.5
733.5,221.5
733.5,221.5
733.5,221.5
733.5,221.5
733.5,221.5
733.5,221.5
730,221
730,221
730,221
729,221
729,221
729,221
729,221
729,221
728.5,220.5
728.5,220.5
728.5,220.5
727.5,220.5
727.5,220
727.5,220.5
727.5,220.5
727.5,220.5
727.5,220.5
727.5,220.5
727.5,220.5
727.5,219
727.5,219.5
727.5,219
727.5,219.5
727.5,219.5
727.5,219
727.5,219
727.5,219
727.5,219
727.5,220
727.5,220
727.5,220
727.5,220
727.5,220
727.5,220.5
727.5,220.5
727.5,220.5
726.5,220
725.5,220
726.5,220
726.5,220.5
726.5,220
725.5,220
726.5,220
725.5,220
726.5,220
725.5,220
726.5,220
725.5,221
725.5,221
725.5,221
725.5,221
725.5,221
725.5,222
724.5,222
723.5,222
724.5,222
723.5,223
723.5,223
723.5,223
723.5,223
722.5,224
721.5,224
721.5,224
721.5,225
720.5,225
719.5,225
719.5,225
719.5,225
719.5,225
718.5,225
717.5,225
718.5,225
717.5,225
718.5,225
717.5,225
717.5,225
717.5,225
717.5,224
717.5,224
717.5,224
717.5,224
717.5,224
717.5,223
717.5,223
717.5,222
717.5,222.5
717.5,222
717.5,222
717.5,221
717.5,221
718,221
717.5,220
718,220
718,220
717.5,219
717.5,219
718,219
718,218
717.5,218
717.5,217
717.5,217
717.5,217
717.5,216
717.5,216
717.5,216
717.5,216
717.5,215
717.5,215
715.5,215
716.5,215
715.5,214
716.5,214.5
715.5,213
715.5,213
715.5,213
715.5,213
715.5,212.5
715.5,212.5
715.5,212.5
715.5,212.5
714,213
713.5,212.5
714,213
714,213
714,213
714,213
711.5,212
710.5,212
709.5,212
709.5,213.5
709.5,213.5
708.5,214.5
707.5,213.5
707.5,214.5
707,214
706.5,213.5
706.5,213.5
705.5,213.5
705.5,213.5
705.5,213
704.5,213
703.5,213
704.5,213
704.5,212.5
705,212.5
705,212.5
705,212.5
705,211.5
705.5,211
705,211.5
705,210.5
706,209.5
705.5,209
706,209.5
706,209.5
706,209.5
706.5,208.5
706.5,208.5
706.5,208.5
707,207.5
707,207
707,207.5
707,207.5
707,206.5
707,206.5
707,206.5
707,205.5
707,204.5
707,204.5
707,204.5
707,203.5
707,203.5
707,203.5
708,203.5
708,203.5
708,203.5
708.5,203.5
708.5,204
708.5,204
708.5,204
710,204.5
710.5,205
711.5,206
712.5,206
712.5,206.5
713.5,206.5
714.5,207.5
714.5,208.5
714.5,207.5
715.5,207.5
716.5,207.5
715.5,207.5
718.5,208.5
717.5,208
719.5,208.5
719.5,208.5
719.5,208.5
719.5,208.5
719.5,208.5
723.5,209.5
724.5,209
725.5,209
727.5,210
727.5,210
728.5,210
728.5,210
728.5,210.5
729.5,210
731.5,211
730.5,211
730.5,211
730.5,211
732,212
732,212
733,212
733,212
734,213
734,212
734.5,212
734.5,212
734.5,212
735.5,213
736.5,213
735.5,213
736.5,213
736.5,213
736.5,213
736.5,213
737.5,214
738.5,214
737.5,214
737,214
737,214
737,214
737,214
737,215
737,215
737,215
737.5,215
737,215
737,216
737.5,215
737.5,215
737.5,215
736.5,216
736.5,216
736.5,216
736.5,217.5
736.5,217.5
736.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
735.5,217.5
697.5,215.5
698,215
698,215
698,215
698,215
701.5,213.5
702.5,212.5
703.5,212.5
704.5,212.5
704.5,211.5
705.5,212.5
708,210.5
709,210.5
710,210.5
711,210.5
712,210.5
713,210.5
714,210.5
714.5,209
716,210
717,210
717,210
718,210
719,210
720,210
721.5,209.5
721.5,209.5
723,210
723,210
724,210
724,210
725,210
725,210
725.5,208.5
725.5,208.5
725.5,208.5
726,208.5
725.5,208.5
725.5,209.5
725.5,209
725.5,208.5
726,208.5
726,208.5
726,209.5
725.5,209.5
725,208.5
724.5,209.5
725,208.5
725,208.5
724,210
724,209.5
723.5,209.5
723,210
722,210
722,210
721,211
720,211
719.5,210
718,211
717,212
716,212
715,213
714,213
713,211.5
711.5,212.5
710.5,213.5
708.5,214.5
707.5,214.5
706.5,214.5
705.5,215.5
704.5,215.5
703.5,216.5
703.5,216.5
703.5,216.5
703.5,216.5
699.5,217.5
698.5,217.5
698,218
697,219
697,219
696,220
695,220
695,220
694,221
694,221
693,221
693,222
693,222
693,222
693,222
693,223
693,223
693,223
693,223
694,223
694,223
695,223
695,223
695,223
696,223
696,223
697,223
697,223
697,223
698,223
698,223
699,223
700,223
700,223
701,223
701,223
702,223
703,222
703,222
704,222
705,222
706,221
706,221
707,221
708,220
709,220
710,220
711,219
711,219
712,218
712,218
712,218
714.5,216.5
715.5,216
715.5,216
715.5,216
717.5,215
718.5,215
718.5,215
720.5,214
721,213.5
721,213.5
721,213.5
723.5,212.5
724.5,212
725.5,212
726,212
728.5,211.5
727.5,211
727.5,211
727.5,211
729.5,210
732,209.5
733,209.5
732,210
733,209
733.5,210
735,209
735.5,210
736,209
737,209
738,210
739,209
739,210
739,210
741,210
742,210
742,210
742,210
742,210
744,210
744,210
745,211
745,211
746,211
747,211
747,211
747,211
747,211
748,211
748,211.5
748,212.5
749,211.5
749,212.5
749,211.5
749,212.5
750,211.5
750,211.5
750,211.5
750,211.5
750,211.5
751,212
751,212
751,212
